Transacao_ID;Cliente_Nome;Cliente_Email;Debito_Credito;Tipo_Transacao;Status;Tipo_Pagamento;Valor_Bruto;Valor_Desconto;Valor_Taxa;Valor_Liquido;Transportadora;Num_Envio;Data_Transacao;Data_Compensacao;Ref_Transacao;Parcelas;Codigo_Usuario;Codigo_Venda;Serial_Leitor;Recebimentos;Recebidos;Valor_Recebido;Valor_Tarifa_Intermediacao;Valor_Taxa_Intermediacao;Valor_Taxa_Parcelamento;Valor_Tarifa_Boleto;Bandeira_Cartao_Credito
4FE30568-1C90-4050-BD86-CC8304720CA1;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;15,4200;0,0000;0,3700;15,0500;;;25/10/2018 14:36:01;26/10/2018 00:00:00;;1;236115;719186;68918288;1;1;15,0500;0,0000;0,3700;0,0000;0,0000;;
043F9AEA-9AD1-4098-9A7F-B1CDB3C1500D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,7500;0,0000;0,2600;10,4900;;;25/10/2018 11:10:52;26/10/2018 00:00:00;;1;236115;247602;68918288;1;1;10,4900;0,0000;0,2600;0,0000;0,0000;;
9FF9D347-4DF5-4A24-8C69-F5A59EF829D7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;23,3100;0,0000;0,7400;22,5700;;;25/10/2018 10:45:19;24/11/2018 00:00:00;;1;236115;740651;68918288;1;0;0,0000;0,0000;0,7400;0,0000;0,0000;MasterCard;
BEAABD1D-A711-41BB-AED7-C524B88538E3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;95,1900;0,0000;2,2800;92,9100;;;25/10/2018 10:09:02;26/10/2018 00:00:00;;1;236115;551896;68918288;1;1;92,9100;0,0000;2,2800;0,0000;0,0000;;
BD180E27-E7C2-4790-A73F-CF665809A5D4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;81,6000;0,0000;1,9500;79,6500;;;25/10/2018 09:54:32;26/10/2018 00:00:00;;1;236115;884757;68918288;1;1;79,6500;0,0000;1,9500;0,0000;0,0000;;
CF4DEE05-E679-406C-8443-7F5F544E0ABE;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;2,0600;0,0000;0,0500;2,0100;;;25/10/2018 09:32:51;26/10/2018 00:00:00;;1;236115;374584;68918288;1;1;2,0100;0,0000;0,0500;0,0000;0,0000;;
AF5D6138-66C7-4869-A6FB-4B17D26116F0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;14,3500;0,0000;0,3400;14,0100;;;25/10/2018 09:30:47;26/10/2018 00:00:00;;1;236115;206836;68918288;1;1;14,0100;0,0000;0,3400;0,0000;0,0000;;
B9585B51-A04F-4114-B3A1-CA93FFDF7CED;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;12,1500;0,0000;0,2900;11,8600;;;25/10/2018 07:37:59;26/10/2018 00:00:00;;1;236115;848743;68918288;1;1;11,8600;0,0000;0,2900;0,0000;0,0000;;
5B27472D-D7A5-486B-A3D6-DC2AB9711958;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;53,0500;0,0000;1,2700;51,7800;;;24/10/2018 19:25:12;25/10/2018 00:00:00;;1;236115;674606;68918288;1;1;51,7800;0,0000;1,2700;0,0000;0,0000;;
D8D44C8D-083B-40AD-8070-B20A656B9BB3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;3,3000;0,0000;0,0800;3,2200;;;24/10/2018 19:03:17;25/10/2018 00:00:00;;1;236115;311731;68918288;1;1;3,2200;0,0000;0,0800;0,0000;0,0000;;
95660798-4293-45B8-B467-3A3BCD6E6396;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,1000;0,0000;0,2400;9,8600;;;24/10/2018 18:36:26;25/10/2018 00:00:00;;1;236115;637718;68918288;1;1;9,8600;0,0000;0,2400;0,0000;0,0000;;
5F8973AD-586B-45FA-9934-C59823F03179;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;18,0000;0,0000;0,4300;17,5700;;;24/10/2018 18:26:00;25/10/2018 00:00:00;;1;236115;292200;68918288;1;1;17,5700;0,0000;0,4300;0,0000;0,0000;;
BDB8D3F0-A63D-4344-9E64-0B8E8ED268E7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,3000;0,0000;0,6800;27,6200;;;24/10/2018 18:24:57;25/10/2018 00:00:00;;1;236115;632154;68918288;1;1;27,6200;0,0000;0,6800;0,0000;0,0000;;
0301D8C7-FE0D-4B29-A2D5-2D46C6DED1AE;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;6,5000;0,0000;0,1600;6,3400;;;24/10/2018 18:18:33;25/10/2018 00:00:00;;1;236115;836273;68918288;1;1;6,3400;0,0000;0,1600;0,0000;0,0000;;
EC43FC66-C4B2-49E8-BD7B-9B28CA652CB8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,9200;0,0000;0,6900;28,2300;;;24/10/2018 18:15:49;25/10/2018 00:00:00;;1;236115;743969;68918288;1;1;28,2300;0,0000;0,6900;0,0000;0,0000;;
4ACD5175-4735-45CC-A224-0B46619FA8FF;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;21,0000;0,0000;0,6700;20,3300;;;24/10/2018 18:14:56;23/11/2018 19:14:56;;1;236115;464140;68918288;1;0;0,0000;0,0000;0,6700;0,0000;0,0000;Visa;
166DBE14-67D9-4BC0-BA97-DBD314765856;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;40,3900;0,0000;1,2900;39,1000;;;24/10/2018 17:55:22;23/11/2018 00:00:00;;1;236115;615886;68918288;1;0;0,0000;0,0000;1,2900;0,0000;0,0000;MasterCard;
CCCAD0AC-BC79-4483-84DF-F96440F2FF7A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;7,4500;0,0000;0,2400;7,2100;;;24/10/2018 17:49:28;23/11/2018 00:00:00;;1;236115;448954;68918288;1;0;0,0000;0,0000;0,2400;0,0000;0,0000;MasterCard;
64B07BD9-3730-4120-A2E9-FFB9C3745DE8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;20,8100;0,0000;0,6600;20,1500;;;24/10/2018 17:32:17;23/11/2018 00:00:00;;1;236115;780031;68918288;1;0;0,0000;0,0000;0,6600;0,0000;0,0000;Visa;
17A4B806-262E-48D5-8808-6B1529416E71;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;22,7700;0,0000;0,7300;22,0400;;;24/10/2018 16:21:02;23/11/2018 00:00:00;;1;236115;567437;68918288;1;0;0,0000;0,0000;0,7300;0,0000;0,0000;Visa;
869DF9F2-0AB3-44CA-92F2-7947D7A02BDA;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;15,0500;0,0000;0,4800;14,5700;;;24/10/2018 13:47:59;23/11/2018 00:00:00;;1;236115;6076;68918288;1;0;0,0000;0,0000;0,4800;0,0000;0,0000;MasterCard;
B38E9642-3F6F-4C45-B271-D34B92F86934;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,0000;0,0000;0,2400;9,7600;;;24/10/2018 12:03:03;25/10/2018 00:00:00;;1;236115;943783;68918288;1;1;9,7600;0,0000;0,2400;0,0000;0,0000;;
02F8B033-1386-402E-8697-E1615D775116;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;3,6500;0,0000;0,1200;3,5300;;;24/10/2018 12:00:06;23/11/2018 00:00:00;;1;236115;941997;68918288;1;0;0,0000;0,0000;0,1200;0,0000;0,0000;MasterCard;
E62145A2-C549-4B4D-B052-303C1B50F252;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;19,7400;0,0000;0,6300;19,1100;;;24/10/2018 11:56:27;23/11/2018 00:00:00;;1;236115;263691;68918288;1;0;0,0000;0,0000;0,6300;0,0000;0,0000;MasterCard;
4B68297C-9A05-411A-BC50-DD61B01C87B0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;7,7000;0,0000;0,1800;7,5200;;;24/10/2018 11:53:38;25/10/2018 00:00:00;;1;236115;262111;68918288;1;1;7,5200;0,0000;0,1800;0,0000;0,0000;;
DDCE9894-1D90-408F-83B8-7FC0C13C42A3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;145,9800;0,0000;4,6600;141,3200;;;24/10/2018 11:42:05;23/11/2018 00:00:00;;1;236115;430138;68918288;1;0;0,0000;0,0000;4,6600;0,0000;0,0000;MasterCard;
ECF9E470-B573-4758-8352-1C5AABD6999E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;8,8000;0,0000;0,2800;8,5200;;;24/10/2018 11:13:53;23/11/2018 00:00:00;;1;236115;739348;68918288;1;0;0,0000;0,0000;0,2800;0,0000;0,0000;MasterCard;
AE45D417-3499-4609-9402-7BF430D4173B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;13,7500;0,0000;0,3300;13,4200;;;23/10/2018 19:27:12;24/10/2018 00:00:00;;1;236115;692936;68918288;1;1;13,4200;0,0000;0,3300;0,0000;0,0000;;
C6C3C086-3B5A-41D1-801D-39445B53BC4A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;21,2500;0,0000;0,5100;20,7400;;;23/10/2018 19:21:56;24/10/2018 00:00:00;;1;236115;336842;68918288;1;1;20,7400;0,0000;0,5100;0,0000;0,0000;;
683BFC10-04B3-4600-9F9E-E0BB153B34C5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;21,3000;0,0000;0,6800;20,6200;;;23/10/2018 18:51:18;22/11/2018 00:00:00;;1;236115;488480;68918288;1;0;0,0000;0,0000;0,6800;0,0000;0,0000;MasterCard;
EE9DD163-5C34-4A06-B0FE-733832AB8BAC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;16,3500;0,0000;0,3900;15,9600;;;23/10/2018 18:47:02;24/10/2018 00:00:00;;1;236115;312167;68918288;1;1;15,9600;0,0000;0,3900;0,0000;0,0000;;
E513FB9E-AAAC-4CC5-91E5-74BD3EE08AAC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;50,4500;0,0000;1,2100;49,2400;;;23/10/2018 18:46:23;24/10/2018 00:00:00;;1;236115;485475;68918288;1;1;49,2400;0,0000;1,2100;0,0000;0,0000;;
75E8999F-B763-4C59-9F8C-788A4CE0DD72;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,1500;0,0000;0,5500;22,6000;;;23/10/2018 17:22:15;24/10/2018 00:00:00;;1;236115;168847;68918288;1;1;22,6000;0,0000;0,5500;0,0000;0,0000;;
4C44FBD8-C8F5-4301-B467-8EB821F29FAA;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;25,8500;0,0000;0,6200;25,2300;;;23/10/2018 17:20:24;24/10/2018 00:00:00;;1;236115;117993;68918288;1;1;25,2300;0,0000;0,6200;0,0000;0,0000;;
8B330E33-BD1A-4181-AF0B-86E7CA8D2D84;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;10,2800;0,0000;0,3300;9,9500;;;23/10/2018 16:08:02;22/11/2018 00:00:00;;1;236115;83810;68918288;1;0;0,0000;0,0000;0,3300;0,0000;0,0000;MasterCard;
9715C1AF-C295-4328-9563-C17E6D964469;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;27,5600;0,0000;0,8800;26,6800;;;23/10/2018 14:55:48;22/11/2018 00:00:00;;1;236115;52345;68918288;1;0;0,0000;0,0000;0,8800;0,0000;0,0000;Visa;
BD7C1CAB-BE3F-4335-A8C8-0081B05A01D6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;4,0500;0,0000;0,1000;3,9500;;;23/10/2018 14:17:10;24/10/2018 00:00:00;;1;236115;33514;68918288;1;1;3,9500;0,0000;0,1000;0,0000;0,0000;;
CAD0156A-58F2-477E-9DAA-26082CDF005D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;5,6500;0,0000;0,1400;5,5100;;;23/10/2018 13:49:01;24/10/2018 00:00:00;;1;236115;859441;68918288;1;1;5,5100;0,0000;0,1400;0,0000;0,0000;;
BF89C113-2777-44EE-8280-2162B8B4AA0E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;13,7500;0,0000;0,3300;13,4200;;;23/10/2018 12:20:26;24/10/2018 00:00:00;;1;236115;788508;68918288;1;1;13,4200;0,0000;0,3300;0,0000;0,0000;;
B2332BB7-6F8F-4738-97DD-9104A88B7304;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;14,1400;0,0000;0,3400;13,8000;;;23/10/2018 12:08:55;24/10/2018 00:00:00;;1;236115;360578;68918288;1;1;13,8000;0,0000;0,3400;0,0000;0,0000;;
3CCEC5AB-7FE3-4A79-A894-EEC9479D9F7B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;6,7500;0,0000;0,1600;6,5900;;;23/10/2018 11:44:00;24/10/2018 00:00:00;;1;236115;595151;68918288;1;1;6,5900;0,0000;0,1600;0,0000;0,0000;;
1262B2C9-6148-4A66-9F9B-8FD1A1EE5554;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;66,6200;0,0000;2,1300;64,4900;;;23/10/2018 11:39:57;22/11/2018 00:00:00;;1;236115;99859;68918288;1;0;0,0000;0,0000;2,1300;0,0000;0,0000;MasterCard;
EC9E6299-9E16-4CAE-A175-CBD32681DBE3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;9,1000;0,0000;0,2200;8,8800;;;23/10/2018 11:19:20;24/10/2018 00:00:00;;1;236115;651;68918288;1;1;8,8800;0,0000;0,2200;0,0000;0,0000;;
7FD2A314-D9CA-4608-AAC5-94ACA658BBCC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;21,0000;0,0000;0,5000;20,5000;;;23/10/2018 11:14:06;24/10/2018 00:00:00;;1;236115;241949;68918288;1;1;20,5000;0,0000;0,5000;0,0000;0,0000;;
453CD6D7-5748-4B57-8E58-6CE7A42278B2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;16,8000;0,0000;0,4000;16,4000;;;23/10/2018 11:12:51;24/10/2018 00:00:00;;1;236115;408569;68918288;1;1;16,4000;0,0000;0,4000;0,0000;0,0000;;
EC0B11AB-EC31-454E-8EFF-BAE2A47F59BD;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,6300;0,0000;0,2500;10,3800;;;23/10/2018 11:05:11;24/10/2018 00:00:00;;1;236115;405072;68918288;1;1;10,3800;0,0000;0,2500;0,0000;0,0000;;
9C843224-7EA0-436F-9C7D-CE83EA4E1AA7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;12,3500;0,0000;0,3900;11,9600;;;23/10/2018 10:37:21;22/11/2018 00:00:00;;1;236115;732841;68918288;1;0;0,0000;0,0000;0,3900;0,0000;0,0000;Visa;
DE64BF3A-BA06-421B-8049-76EF0E7266D5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;18,7000;0,0000;0,4500;18,2500;;;23/10/2018 10:36:13;24/10/2018 00:00:00;;1;236115;349566;68918288;1;1;18,2500;0,0000;0,4500;0,0000;0,0000;;
09E0DBFD-E389-4C1B-9F99-28CFFF691A0A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;7,3900;0,0000;0,1800;7,2100;;;23/10/2018 10:29:30;24/10/2018 00:00:00;;1;236115;560709;68918288;1;1;7,2100;0,0000;0,1800;0,0000;0,0000;;
4F826F44-171A-4810-AEF5-E938A8A86D98;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;16,4500;0,0000;0,5200;15,9300;;;23/10/2018 09:58:38;22/11/2018 00:00:00;;1;236115;378951;68918288;1;0;0,0000;0,0000;0,5200;0,0000;0,0000;Visa;
1011DEF0-C2E4-474B-B6AF-100C23DE12E9;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;55,3100;0,0000;1,3200;53,9900;;;23/10/2018 09:54:12;24/10/2018 00:00:00;;1;236115;666990;68918288;1;1;53,9900;0,0000;1,3200;0,0000;0,0000;;
FDBB4DB9-7936-4393-A68E-8B34F1697EC9;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;44,8500;0,0000;1,0700;43,7800;;;23/10/2018 08:03:54;24/10/2018 00:00:00;;1;236115;18437;68918288;1;1;43,7800;0,0000;1,0700;0,0000;0,0000;;
0EBCF678-33BA-4595-916B-93E607CBB31D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;12,7500;0,0000;0,4100;12,3400;;;23/10/2018 07:47:50;22/11/2018 00:00:00;;1;236115;511526;68918288;1;0;0,0000;0,0000;0,4100;0,0000;0,0000;MasterCard;
2A177272-1A45-46E5-9B9A-0FC0FCC786E8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;30,0000;0,0000;0,7200;29,2800;;;22/10/2018 19:28:16;23/10/2018 00:00:00;;1;236115;502179;68918288;1;1;29,2800;0,0000;0,7200;0,0000;0,0000;;
5C818D88-0560-45C4-B1C1-F80E46D121E9;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;35,7600;0,0000;1,1400;34,6200;;;22/10/2018 19:24:48;21/11/2018 00:00:00;;1;236115;53002;68918288;1;0;0,0000;0,0000;1,1400;0,0000;0,0000;MasterCard;
8E34F5EE-937C-418C-AF90-17521EBDCB43;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;16,1500;0,0000;0,3900;15,7600;;;22/10/2018 19:06:42;23/10/2018 00:00:00;;1;236115;866814;68918288;1;1;15,7600;0,0000;0,3900;0,0000;0,0000;;
E5D03E24-51F0-4748-A3A3-DE9F4359BC66;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;10,4000;0,0000;0,3300;10,0700;;;22/10/2018 18:55:27;21/11/2018 00:00:00;;1;236115;37607;68918288;1;0;0,0000;0,0000;0,3300;0,0000;0,0000;MasterCard;
469323B2-AC89-4E21-A21A-C8E3588C3679;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;35,7800;0,0000;0,8600;34,9200;;;22/10/2018 18:45:44;23/10/2018 00:00:00;;1;236115;335405;68918288;1;1;34,9200;0,0000;0,8600;0,0000;0,0000;;
D6EF0313-8703-44DF-8E00-351266B32791;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;4,5000;0,0000;0,1100;4,3900;;;22/10/2018 18:38:36;23/10/2018 00:00:00;;1;236115;27365;68918288;1;1;4,3900;0,0000;0,1100;0,0000;0,0000;;
C27B621E-E264-4240-A4A5-CD4BC2088373;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;55,9500;0,0000;1,3400;54,6100;;;22/10/2018 18:21:50;23/10/2018 00:00:00;;1;236115;92333;68918288;1;1;54,6100;0,0000;1,3400;0,0000;0,0000;;
86A36D55-A9BD-47E9-8FCB-80D7511B2D9D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;13,9000;0,0000;0,4400;13,4600;;;22/10/2018 18:08:59;21/11/2018 00:00:00;;1;236115;214067;68918288;1;0;0,0000;0,0000;0,4400;0,0000;0,0000;MasterCard;
082C3E12-E7E4-4D4C-9829-2F4FB6ABBD83;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,1000;0,0000;0,6700;27,4300;;;22/10/2018 17:53:51;23/10/2018 00:00:00;;1;236115;165945;68918288;1;1;27,4300;0,0000;0,6700;0,0000;0,0000;;
33F679CD-285F-4307-8022-0CC675534C04;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;55,8000;0,0000;1,3300;54,4700;;;22/10/2018 17:52:57;23/10/2018 00:00:00;;1;236115;381355;68918288;1;1;54,4700;0,0000;1,3300;0,0000;0,0000;;
E434B993-62EB-43C4-AD55-23FFE42907BB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,7000;0,0000;0,6900;28,0100;;;22/10/2018 17:50:54;23/10/2018 00:00:00;;1;236115;819692;68918288;1;1;28,0100;0,0000;0,6900;0,0000;0,0000;;
9EAAC0D4-15AC-4A99-91E4-DBB0B042A734;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;34,8400;0,0000;0,8300;34,0100;;;22/10/2018 17:49:32;23/10/2018 00:00:00;;1;236115;163036;68918288;1;1;34,0100;0,0000;0,8300;0,0000;0,0000;;
568EB6CE-E79F-4FDA-B3E9-BFE9F59E29E3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;19,6000;0,0000;0,6300;18,9700;;;22/10/2018 17:39:14;21/11/2018 00:00:00;;1;236115;536598;68918288;1;0;0,0000;0,0000;0,6300;0,0000;0,0000;MasterCard;
EE5034D0-0F69-4C6A-BBD8-7BA40978A9DD;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;33,1200;0,0000;1,0600;32,0600;;;22/10/2018 17:32:56;21/11/2018 00:00:00;;1;236115;373280;68918288;1;0;0,0000;0,0000;1,0600;0,0000;0,0000;MasterCard;
85C17BE3-2633-424A-B326-DF6032DB792B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;8,3000;0,0000;0,2000;8,1000;;;22/10/2018 17:25:54;23/10/2018 00:00:00;;1;236115;335075;68918288;1;1;8,1000;0,0000;0,2000;0,0000;0,0000;;
CDA8C95B-F373-4B31-9B16-B0A6516F893D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;41,4000;0,0000;1,3200;40,0800;;;22/10/2018 17:07:36;21/11/2018 00:00:00;;1;236115;959484;68918288;1;0;0,0000;0,0000;1,3200;0,0000;0,0000;Visa;
8E0977F3-08A9-498F-B4B5-2535A9D2E0A6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;82,7400;0,0000;2,6400;80,1000;;;22/10/2018 14:14:50;21/11/2018 00:00:00;;1;236115;471681;68918288;1;0;0,0000;0,0000;2,6400;0,0000;0,0000;MasterCard;
C182F382-A241-4D0A-9898-93F50F8D80A1;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;22,9300;0,0000;0,5500;22,3800;;;22/10/2018 13:51:15;23/10/2018 00:00:00;;1;236115;289135;68918288;1;1;22,3800;0,0000;0,5500;0,0000;0,0000;;
FCD6EF75-EBCD-4BE8-AE61-B92B073340AD;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;34,0000;0,0000;1,0800;32,9200;;;22/10/2018 13:33:31;21/11/2018 00:00:00;;1;236115;282533;68918288;1;0;0,0000;0,0000;1,0800;0,0000;0,0000;MasterCard;
44479E8A-8F1D-43F5-BDD1-4D86C739ED50;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;69,4500;0,0000;2,2200;67,2300;;;22/10/2018 12:09:46;21/11/2018 00:00:00;;1;236115;416875;68918288;1;0;0,0000;0,0000;2,2200;0,0000;0,0000;MasterCard;
0908DF0B-3F83-447C-B5D8-B0AD7E08BB2E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;34,9100;0,0000;0,8300;34,0800;;;22/10/2018 12:01:08;23/10/2018 00:00:00;;1;236115;949715;68918288;1;1;34,0800;0,0000;0,8300;0,0000;0,0000;;
113F0AEC-B2CA-4096-8675-72A8E6DBFE5A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;12,2000;0,0000;0,2900;11,9100;;;22/10/2018 10:25:37;23/10/2018 00:00:00;;1;236115;382929;68918288;1;1;11,9100;0,0000;0,2900;0,0000;0,0000;;
441F6658-A6D8-495A-B195-3232D6EDC645;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;25,9300;0,0000;0,8300;25,1000;;;22/10/2018 09:57:52;21/11/2018 00:00:00;;1;236115;536052;68918288;1;0;0,0000;0,0000;0,8300;0,0000;0,0000;MasterCard;
6A2B5057-2245-4444-87F3-94F9FFE91113;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;36,2500;0,0000;0,8700;35,3800;;;22/10/2018 09:49:26;23/10/2018 00:00:00;;1;236115;55579;68918288;1;1;35,3800;0,0000;0,8700;0,0000;0,0000;;
D731A6EF-3BA0-4DCE-B5B7-26126129DBB5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;19,9100;0,0000;0,4800;19,4300;;;22/10/2018 08:19:54;23/10/2018 00:00:00;;1;236115;184480;68918288;1;1;19,4300;0,0000;0,4800;0,0000;0,0000;;
0CE0DD92-5B68-431D-8CB9-7278B9A85A88;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;26,8900;0,0000;0,8600;26,0300;;;22/10/2018 07:34:37;21/11/2018 00:00:00;;1;236115;344494;68918288;1;0;0,0000;0,0000;0,8600;0,0000;0,0000;MasterCard;
4440256A-34F2-4A8C-BBC7-B9398333DCE6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;11,9500;0,0000;0,3800;11,5700;;;22/10/2018 07:25:31;21/11/2018 00:00:00;;1;236115;343486;68918288;1;0;0,0000;0,0000;0,3800;0,0000;0,0000;MasterCard;
F0658390-08E7-4AAB-B360-7C566D1FE2E0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,7100;0,0000;0,6900;28,0200;;;21/10/2018 11:36:21;22/10/2018 00:00:00;;1;236115;269015;68918288;1;1;28,0200;0,0000;0,6900;0,0000;0,0000;;
00C6FFC0-53F1-4558-835E-7B0859B44C1E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;5,9500;0,0000;0,1900;5,7600;;;21/10/2018 11:16:55;20/11/2018 00:00:00;;1;236115;132088;68918288;1;0;0,0000;0,0000;0,1900;0,0000;0,0000;MasterCard;
CC9B62BC-7942-455D-A4D4-DF9F8FED5C3B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;18,9500;0,0000;0,4500;18,5000;;;21/10/2018 10:55:49;22/10/2018 00:00:00;;1;236115;834142;68918288;1;1;18,5000;0,0000;0,4500;0,0000;0,0000;;
0FDF3357-A6BD-418E-BA4A-144CC4191C1A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;24,7500;0,0000;0,5900;24,1600;;;21/10/2018 10:48:50;22/10/2018 00:00:00;;1;236115;113947;68918288;1;1;24,1600;0,0000;0,5900;0,0000;0,0000;;
97650F0A-4F99-4984-A49A-2A39211E0459;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;15,3000;0,0000;0,3700;14,9300;;;21/10/2018 10:47:46;22/10/2018 00:00:00;;1;236115;354564;68918288;1;1;14,9300;0,0000;0,3700;0,0000;0,0000;;
